Store,Dept,Target_Date,Seasonal_Reference,Origin_Sales,Used_Fallback,Prediction,Origin_Date,Horizon_Weeks,Method
23,92,2013-01-25,61672.56,73499.33,False,61672.56,2012-10-26,13,Seasonal baseline
23,93,2013-01-25,2056.94,1882.72,False,2056.94,2012-10-26,13,Seasonal baseline
23,95,2013-01-25,50150.74,53512.83,False,50150.74,2012-10-26,13,Seasonal baseline
23,96,2013-01-25,12270.97,14767.63,False,12270.97,2012-10-26,13,Seasonal baseline
23,97,2013-01-25,6417.36,6900.44,False,6417.36,2012-10-26,13,Seasonal baseline
23,98,2013-01-25,149.48,163.15,False,149.48,2012-10-26,13,Seasonal baseline
24,1,2013-01-25,12677.35,26287.58,False,12677.35,2012-10-26,13,Seasonal baseline
24,2,2013-01-25,32459.07,38496.62,False,32459.07,2012-10-26,13,Seasonal baseline
24,3,2013-01-25,9161.16,7733.14,False,9161.16,2012-10-26,13,Seasonal baseline
24,4,2013-01-25,23478.48,28764.29,False,23478.48,2012-10-26,13,Seasonal baseline
24,5,2013-01-25,19874.15,22751.75,False,19874.15,2012-10-26,13,Seasonal baseline
24,6,2013-01-25,2090.33,3061.18,False,2090.33,2012-10-26,13,Seasonal baseline
24,7,2013-01-25,12990.37,21461.95,False,12990.37,2012-10-26,13,Seasonal baseline
24,8,2013-01-25,42884.2,55881.32,False,42884.2,2012-10-26,13,Seasonal baseline
24,9,2013-01-25,8104.91,22928.77,False,8104.91,2012-10-26,13,Seasonal baseline
24,10,2013-01-25,22290.36,27789.9,False,22290.36,2012-10-26,13,Seasonal baseline
24,11,2013-01-25,12964.62,15894.59,False,12964.62,2012-10-26,13,Seasonal baseline
24,12,2013-01-25,2845.59,4192.44,False,2845.59,2012-10-26,13,Seasonal baseline
24,13,2013-01-25,21775.34,29614.58,False,21775.34,2012-10-26,13,Seasonal baseline
24,14,2013-01-25,9941.55,14148.38,False,9941.55,2012-10-26,13,Seasonal baseline
24,16,2013-01-25,4680.05,5755.04,False,4680.05,2012-10-26,13,Seasonal baseline
24,17,2013-01-25,11247.03,14335.27,False,11247.03,2012-10-26,13,Seasonal baseline
24,18,2013-01-25,1241.94,18214.95,False,1241.94,2012-10-26,13,Seasonal baseline
24,19,2013-01-25,87.0,80.21,False,87.0,2012-10-26,13,Seasonal baseline
24,20,2013-01-25,3660.08,3892.23,False,3660.08,2012-10-26,13,Seasonal baseline
24,21,2013-01-25,4150.8,4830.34,False,4150.8,2012-10-26,13,Seasonal baseline
24,22,2013-01-25,7830.17,9159.0,False,7830.17,2012-10-26,13,Seasonal baseline
24,23,2013-01-25,13950.31,24398.95,False,13950.31,2012-10-26,13,Seasonal baseline
24,24,2013-01-25,3030.7,4549.13,False,3030.7,2012-10-26,13,Seasonal baseline
24,25,2013-01-25,8011.3,11557.37,False,8011.3,2012-10-26,13,Seasonal baseline
24,26,2013-01-25,4458.93,7654.17,False,4458.93,2012-10-26,13,Seasonal baseline
24,27,2013-01-25,1384.85,2345.21,False,1384.85,2012-10-26,13,Seasonal baseline
24,28,2013-01-25,570.51,995.92,False,570.51,2012-10-26,13,Seasonal baseline
24,29,2013-01-25,3510.47,4984.47,False,3510.47,2012-10-26,13,Seasonal baseline
24,30,2013-01-25,1757.16,3863.05,False,1757.16,2012-10-26,13,Seasonal baseline
24,31,2013-01-25,1198.85,2301.26,False,1198.85,2012-10-26,13,Seasonal baseline
24,32,2013-01-25,1942.18,4831.1,False,1942.18,2012-10-26,13,Seasonal baseline
24,33,2013-01-25,2392.97,5637.1,False,2392.97,2012-10-26,13,Seasonal baseline
24,34,2013-01-25,7754.5,14724.14,False,7754.5,2012-10-26,13,Seasonal baseline
24,35,2013-01-25,1196.82,2205.6,False,1196.82,2012-10-26,13,Seasonal baseline
24,36,2013-01-25,1407.55,942.39,False,1407.55,2012-10-26,13,Seasonal baseline
24,37,2013-01-25,2607.26,3176.78,False,2607.26,2012-10-26,13,Seasonal baseline
24,38,2013-01-25,67078.93,57995.38,False,67078.93,2012-10-26,13,Seasonal baseline
24,40,2013-01-25,42019.64,45908.36,False,42019.64,2012-10-26,13,Seasonal baseline
24,41,2013-01-25,1539.75,1294.54,False,1539.75,2012-10-26,13,Seasonal baseline
24,42,2013-01-25,4696.95,6625.63,False,4696.95,2012-10-26,13,Seasonal baseline
24,44,2013-01-25,3834.52,5604.61,False,3834.52,2012-10-26,13,Seasonal baseline
24,46,2013-01-25,12499.35,14308.81,False,12499.35,2012-10-26,13,Seasonal baseline
24,49,2013-01-25,4439.89,4844.99,False,4439.89,2012-10-26,13,Seasonal baseline
24,50,2013-01-25,1400.0,595.0,False,1400.0,2012-10-26,13,Seasonal baseline
24,52,2013-01-25,913.22,1374.53,False,913.22,2012-10-26,13,Seasonal baseline
24,55,2013-01-25,8522.28,11487.57,False,8522.28,2012-10-26,13,Seasonal baseline
24,56,2013-01-25,589.43,461.03,False,589.43,2012-10-26,13,Seasonal baseline
24,58,2013-01-25,1205.0,2735.0,False,1205.0,2012-10-26,13,Seasonal baseline
24,59,2013-01-25,260.86,217.63,False,260.86,2012-10-26,13,Seasonal baseline
24,60,2013-01-25,160.4,90.0,False,160.4,2012-10-26,13,Seasonal baseline
24,67,2013-01-25,8254.73,9978.99,False,8254.73,2012-10-26,13,Seasonal baseline
24,71,2013-01-25,3289.22,3832.19,False,3289.22,2012-10-26,13,Seasonal baseline
24,72,2013-01-25,47184.74,47111.51,False,47184.74,2012-10-26,13,Seasonal baseline
24,74,2013-01-25,11011.78,14334.32,False,11011.78,2012-10-26,13,Seasonal baseline
24,79,2013-01-25,17995.14,20413.54,False,17995.14,2012-10-26,13,Seasonal baseline
24,80,2013-01-25,26766.27,28520.29,False,26766.27,2012-10-26,13,Seasonal baseline
24,81,2013-01-25,21084.73,25379.61,False,21084.73,2012-10-26,13,Seasonal baseline
24,82,2013-01-25,13019.96,24047.83,False,13019.96,2012-10-26,13,Seasonal baseline
24,83,2013-01-25,3396.55,3606.65,False,3396.55,2012-10-26,13,Seasonal baseline
24,85,2013-01-25,1028.94,1566.93,False,1028.94,2012-10-26,13,Seasonal baseline
24,87,2013-01-25,23102.86,25692.58,False,23102.86,2012-10-26,13,Seasonal baseline
24,90,2013-01-25,68478.4,78170.17,False,68478.4,2012-10-26,13,Seasonal baseline
24,91,2013-01-25,46828.19,49890.67,False,46828.19,2012-10-26,13,Seasonal baseline
24,92,2013-01-25,110034.95,134136.75,False,110034.95,2012-10-26,13,Seasonal baseline
24,93,2013-01-25,32163.85,37830.97,False,32163.85,2012-10-26,13,Seasonal baseline
24,94,2013-01-25,44973.75,47756.14,False,44973.75,2012-10-26,13,Seasonal baseline
24,95,2013-01-25,74880.32,90839.46,False,74880.32,2012-10-26,13,Seasonal baseline
24,96,2013-01-25,9791.29,11920.07,False,9791.29,2012-10-26,13,Seasonal baseline
24,97,2013-01-25,15082.8,18062.9,False,15082.8,2012-10-26,13,Seasonal baseline
24,98,2013-01-25,8097.65,11107.47,False,8097.65,2012-10-26,13,Seasonal baseline
25,1,2013-01-25,13600.06,35637.21,False,13600.06,2012-10-26,13,Seasonal baseline
25,2,2013-01-25,32771.13,34201.23,False,32771.13,2012-10-26,13,Seasonal baseline
25,3,2013-01-25,10134.79,7727.57,False,10134.79,2012-10-26,13,Seasonal baseline
25,4,2013-01-25,17114.11,20031.95,False,17114.11,2012-10-26,13,Seasonal baseline
25,5,2013-01-25,7799.02,10425.7,False,7799.02,2012-10-26,13,Seasonal baseline
25,6,2013-01-25,2046.5,2819.75,False,2046.5,2012-10-26,13,Seasonal baseline
25,7,2013-01-25,9670.14,13370.66,False,9670.14,2012-10-26,13,Seasonal baseline
25,8,2013-01-25,27595.4,32508.41,False,27595.4,2012-10-26,13,Seasonal baseline
25,9,2013-01-25,6681.55,11117.87,False,6681.55,2012-10-26,13,Seasonal baseline
25,10,2013-01-25,18556.45,25195.37,False,18556.45,2012-10-26,13,Seasonal baseline
25,11,2013-01-25,9318.23,9121.5,False,9318.23,2012-10-26,13,Seasonal baseline
25,12,2013-01-25,1834.73,3140.9,False,1834.73,2012-10-26,13,Seasonal baseline
25,13,2013-01-25,23890.72,24581.56,False,23890.72,2012-10-26,13,Seasonal baseline
25,14,2013-01-25,9003.34,7891.3,False,9003.34,2012-10-26,13,Seasonal baseline
25,16,2013-01-25,3471.03,4215.16,False,3471.03,2012-10-26,13,Seasonal baseline
25,17,2013-01-25,8189.52,11676.0,False,8189.52,2012-10-26,13,Seasonal baseline
25,18,2013-01-25,1060.61,12514.17,False,1060.61,2012-10-26,13,Seasonal baseline
25,20,2013-01-25,2786.93,2926.94,False,2786.93,2012-10-26,13,Seasonal baseline
25,21,2013-01-25,4252.54,4520.55,False,4252.54,2012-10-26,13,Seasonal baseline
25,22,2013-01-25,5766.59,4879.69,False,5766.59,2012-10-26,13,Seasonal baseline
25,23,2013-01-25,10733.16,16779.65,False,10733.16,2012-10-26,13,Seasonal baseline
25,24,2013-01-25,2293.03,3059.35,False,2293.03,2012-10-26,13,Seasonal baseline
25,25,2013-01-25,7439.35,6538.7,False,7439.35,2012-10-26,13,Seasonal baseline
25,26,2013-01-25,3333.03,4181.85,False,3333.03,2012-10-26,13,Seasonal baseline
25,27,2013-01-25,1054.94,1350.67,False,1054.94,2012-10-26,13,Seasonal baseline
25,28,2013-01-25,644.52,1230.11,False,644.52,2012-10-26,13,Seasonal baseline
25,29,2013-01-25,3078.96,4051.68,False,3078.96,2012-10-26,13,Seasonal baseline
25,30,2013-01-25,1351.58,2325.52,False,1351.58,2012-10-26,13,Seasonal baseline
25,31,2013-01-25,1389.42,1382.47,False,1389.42,2012-10-26,13,Seasonal baseline
25,32,2013-01-25,1893.93,3228.58,False,1893.93,2012-10-26,13,Seasonal baseline
25,33,2013-01-25,1795.88,2758.19,False,1795.88,2012-10-26,13,Seasonal baseline
25,34,2013-01-25,5115.66,9987.7,False,5115.66,2012-10-26,13,Seasonal baseline
25,35,2013-01-25,1625.5,1585.7,False,1625.5,2012-10-26,13,Seasonal baseline
25,36,2013-01-25,742.82,675.78,False,742.82,2012-10-26,13,Seasonal baseline
25,37,2013-01-25,2978.06,3550.39,False,2978.06,2012-10-26,13,Seasonal baseline
25,38,2013-01-25,48252.34,37972.24,False,48252.34,2012-10-26,13,Seasonal baseline
25,40,2013-01-25,41912.99,42616.74,False,41912.99,2012-10-26,13,Seasonal baseline
25,41,2013-01-25,477.5,4278.74,False,477.5,2012-10-26,13,Seasonal baseline
25,42,2013-01-25,4191.36,5179.22,False,4191.36,2012-10-26,13,Seasonal baseline
25,44,2013-01-25,3506.85,5456.08,False,3506.85,2012-10-26,13,Seasonal baseline
25,46,2013-01-25,17202.99,17684.37,False,17202.99,2012-10-26,13,Seasonal baseline
25,49,2013-01-25,7624.39,11189.63,False,7624.39,2012-10-26,13,Seasonal baseline
25,50,2013-01-25,2095.0,2317.0,False,2095.0,2012-10-26,13,Seasonal baseline
25,52,2013-01-25,952.85,1494.53,False,952.85,2012-10-26,13,Seasonal baseline
25,55,2013-01-25,4460.49,4567.47,False,4460.49,2012-10-26,13,Seasonal baseline
25,56,2013-01-25,589.53,1078.63,False,589.53,2012-10-26,13,Seasonal baseline
25,58,2013-01-25,,535.0,True,535.0,2012-10-26,13,Seasonal baseline
25,59,2013-01-25,234.95,220.51,False,234.95,2012-10-26,13,Seasonal baseline
25,60,2013-01-25,178.6,234.0,False,178.6,2012-10-26,13,Seasonal baseline
25,67,2013-01-25,6318.27,9053.76,False,6318.27,2012-10-26,13,Seasonal baseline
25,71,2013-01-25,2116.39,3356.45,False,2116.39,2012-10-26,13,Seasonal baseline
25,72,2013-01-25,30323.71,28271.73,False,30323.71,2012-10-26,13,Seasonal baseline
25,74,2013-01-25,11516.26,9984.12,False,11516.26,2012-10-26,13,Seasonal baseline
25,79,2013-01-25,7858.81,7600.15,False,7858.81,2012-10-26,13,Seasonal baseline
25,80,2013-01-25,453.97,548.41,False,453.97,2012-10-26,13,Seasonal baseline
25,81,2013-01-25,8479.17,9679.36,False,8479.17,2012-10-26,13,Seasonal baseline
25,82,2013-01-25,10107.11,11610.9,False,10107.11,2012-10-26,13,Seasonal baseline
25,83,2013-01-25,217.42,206.16,False,217.42,2012-10-26,13,Seasonal baseline
25,85,2013-01-25,2233.61,3549.28,False,2233.61,2012-10-26,13,Seasonal baseline
25,87,2013-01-25,5507.88,6477.27,False,5507.88,2012-10-26,13,Seasonal baseline
25,90,2013-01-25,12593.04,13810.77,False,12593.04,2012-10-26,13,Seasonal baseline
25,91,2013-01-25,7986.65,8770.7,False,7986.65,2012-10-26,13,Seasonal baseline
25,92,2013-01-25,40441.95,44974.22,False,40441.95,2012-10-26,13,Seasonal baseline
25,93,2013-01-25,852.04,848.14,False,852.04,2012-10-26,13,Seasonal baseline
25,94,2013-01-25,4888.1,4793.88,False,4888.1,2012-10-26,13,Seasonal baseline
25,95,2013-01-25,41215.99,45344.8,False,41215.99,2012-10-26,13,Seasonal baseline
25,97,2013-01-25,2430.58,3001.31,False,2430.58,2012-10-26,13,Seasonal baseline
25,98,2013-01-25,1302.42,1045.54,False,1302.42,2012-10-26,13,Seasonal baseline
26,1,2013-01-25,13765.73,23949.13,False,13765.73,2012-10-26,13,Seasonal baseline
26,2,2013-01-25,21827.81,26726.13,False,21827.81,2012-10-26,13,Seasonal baseline
26,3,2013-01-25,8712.2,5584.94,False,8712.2,2012-10-26,13,Seasonal baseline
26,4,2013-01-25,20917.14,24704.77,False,20917.14,2012-10-26,13,Seasonal baseline
26,5,2013-01-25,10456.34,16452.91,False,10456.34,2012-10-26,13,Seasonal baseline
26,6,2013-01-25,2745.8,2596.09,False,2745.8,2012-10-26,13,Seasonal baseline
26,7,2013-01-25,6170.99,12859.0,False,6170.99,2012-10-26,13,Seasonal baseline
26,8,2013-01-25,26730.95,29359.34,False,26730.95,2012-10-26,13,Seasonal baseline
26,9,2013-01-25,6596.12,17203.65,False,6596.12,2012-10-26,13,Seasonal baseline
26,10,2013-01-25,7717.12,8421.15,False,7717.12,2012-10-26,13,Seasonal baseline
26,11,2013-01-25,10191.9,12248.0,False,10191.9,2012-10-26,13,Seasonal baseline
26,12,2013-01-25,2447.02,3722.16,False,2447.02,2012-10-26,13,Seasonal baseline
26,13,2013-01-25,17559.23,21404.9,False,17559.23,2012-10-26,13,Seasonal baseline
26,14,2013-01-25,7783.39,9983.27,False,7783.39,2012-10-26,13,Seasonal baseline
26,16,2013-01-25,4567.91,3929.43,False,4567.91,2012-10-26,13,Seasonal baseline
26,17,2013-01-25,5865.27,8358.99,False,5865.27,2012-10-26,13,Seasonal baseline
26,18,2013-01-25,521.68,8100.77,False,521.68,2012-10-26,13,Seasonal baseline
26,19,2013-01-25,1158.83,1597.03,False,1158.83,2012-10-26,13,Seasonal baseline
26,20,2013-01-25,2618.71,2702.27,False,2618.71,2012-10-26,13,Seasonal baseline
26,21,2013-01-25,3577.31,5651.55,False,3577.31,2012-10-26,13,Seasonal baseline
26,22,2013-01-25,4223.67,5897.86,False,4223.67,2012-10-26,13,Seasonal baseline
26,23,2013-01-25,6120.86,14525.28,False,6120.86,2012-10-26,13,Seasonal baseline
26,24,2013-01-25,1203.35,2707.95,False,1203.35,2012-10-26,13,Seasonal baseline
26,25,2013-01-25,3574.89,5442.85,False,3574.89,2012-10-26,13,Seasonal baseline
26,26,2013-01-25,2247.34,3817.41,False,2247.34,2012-10-26,13,Seasonal baseline
26,27,2013-01-25,671.09,1594.85,False,671.09,2012-10-26,13,Seasonal baseline
26,28,2013-01-25,216.71,708.67,False,216.71,2012-10-26,13,Seasonal baseline
26,29,2013-01-25,1859.57,3821.2,False,1859.57,2012-10-26,13,Seasonal baseline
26,30,2013-01-25,1106.15,2287.9,False,1106.15,2012-10-26,13,Seasonal baseline
26,31,2013-01-25,756.52,1335.68,False,756.52,2012-10-26,13,Seasonal baseline
26,32,2013-01-25,2043.07,3695.64,False,2043.07,2012-10-26,13,Seasonal baseline
26,33,2013-01-25,1465.63,3145.38,False,1465.63,2012-10-26,13,Seasonal baseline
26,34,2013-01-25,3746.16,7763.88,False,3746.16,2012-10-26,13,Seasonal baseline
26,35,2013-01-25,940.43,1754.69,False,940.43,2012-10-26,13,Seasonal baseline
26,36,2013-01-25,357.91,880.43,False,357.91,2012-10-26,13,Seasonal baseline
26,38,2013-01-25,111140.52,86813.55,False,111140.52,2012-10-26,13,Seasonal baseline
26,40,2013-01-25,34021.61,36454.82,False,34021.61,2012-10-26,13,Seasonal baseline
26,41,2013-01-25,877.5,497.03,False,877.5,2012-10-26,13,Seasonal baseline
26,42,2013-01-25,2302.39,2918.55,False,2302.39,2012-10-26,13,Seasonal baseline
26,44,2013-01-25,3050.72,5347.21,False,3050.72,2012-10-26,13,Seasonal baseline
26,46,2013-01-25,8086.94,9999.77,False,8086.94,2012-10-26,13,Seasonal baseline
26,47,2013-01-25,,35.92,True,35.92,2012-10-26,13,Seasonal baseline
26,48,2013-01-25,397.0,496.0,False,397.0,2012-10-26,13,Seasonal baseline
26,49,2013-01-25,3714.54,3230.7,False,3714.54,2012-10-26,13,Seasonal baseline
26,52,2013-01-25,1463.86,1863.11,False,1463.86,2012-10-26,13,Seasonal baseline
26,55,2013-01-25,4687.16,6935.85,False,4687.16,2012-10-26,13,Seasonal baseline
26,56,2013-01-25,578.32,906.11,False,578.32,2012-10-26,13,Seasonal baseline
26,59,2013-01-25,48.67,130.12,False,48.67,2012-10-26,13,Seasonal baseline
26,60,2013-01-25,89.8,144.0,False,89.8,2012-10-26,13,Seasonal baseline
26,67,2013-01-25,4174.33,6076.42,False,4174.33,2012-10-26,13,Seasonal baseline
26,71,2013-01-25,2844.77,2281.08,False,2844.77,2012-10-26,13,Seasonal baseline
26,72,2013-01-25,32181.36,44430.12,False,32181.36,2012-10-26,13,Seasonal baseline
26,74,2013-01-25,5989.75,8643.21,False,5989.75,2012-10-26,13,Seasonal baseline
26,79,2013-01-25,10045.91,9013.11,False,10045.91,2012-10-26,13,Seasonal baseline
26,80,2013-01-25,16694.4,18753.31,False,16694.4,2012-10-26,13,Seasonal baseline
26,81,2013-01-25,16521.83,18578.18,False,16521.83,2012-10-26,13,Seasonal baseline
26,82,2013-01-25,9741.61,16438.21,False,9741.61,2012-10-26,13,Seasonal baseline
26,83,2013-01-25,2253.29,2043.14,False,2253.29,2012-10-26,13,Seasonal baseline
26,85,2013-01-25,1191.86,1664.35,False,1191.86,2012-10-26,13,Seasonal baseline
26,87,2013-01-25,19572.68,25372.67,False,19572.68,2012-10-26,13,Seasonal baseline
26,90,2013-01-25,53185.04,56582.33,False,53185.04,2012-10-26,13,Seasonal baseline
26,91,2013-01-25,37140.02,35367.67,False,37140.02,2012-10-26,13,Seasonal baseline
26,92,2013-01-25,78459.57,85968.84,False,78459.57,2012-10-26,13,Seasonal baseline
26,93,2013-01-25,20979.98,23714.72,False,20979.98,2012-10-26,13,Seasonal baseline
26,94,2013-01-25,35914.59,38364.02,False,35914.59,2012-10-26,13,Seasonal baseline
26,95,2013-01-25,60079.39,66967.51,False,60079.39,2012-10-26,13,Seasonal baseline
26,96,2013-01-25,12783.48,16828.71,False,12783.48,2012-10-26,13,Seasonal baseline
26,97,2013-01-25,10956.86,13246.7,False,10956.86,2012-10-26,13,Seasonal baseline
26,98,2013-01-25,6401.4,7577.61,False,6401.4,2012-10-26,13,Seasonal baseline
27,1,2013-01-25,19814.81,52612.95,False,19814.81,2012-10-26,13,Seasonal baseline
27,2,2013-01-25,56842.64,76929.73,False,56842.64,2012-10-26,13,Seasonal baseline
27,3,2013-01-25,14591.13,12431.35,False,14591.13,2012-10-26,13,Seasonal baseline
27,4,2013-01-25,32026.6,43600.31,False,32026.6,2012-10-26,13,Seasonal baseline
27,5,2013-01-25,16949.96,25572.59,False,16949.96,2012-10-26,13,Seasonal baseline
27,6,2013-01-25,3248.07,5339.65,False,3248.07,2012-10-26,13,Seasonal baseline
27,7,2013-01-25,17388.4,33897.78,False,17388.4,2012-10-26,13,Seasonal baseline
27,8,2013-01-25,32829.93,47216.92,False,32829.93,2012-10-26,13,Seasonal baseline
27,9,2013-01-25,12136.98,28038.06,False,12136.98,2012-10-26,13,Seasonal baseline
27,10,2013-01-25,33355.15,33511.6,False,33355.15,2012-10-26,13,Seasonal baseline
27,11,2013-01-25,13728.19,16125.75,False,13728.19,2012-10-26,13,Seasonal baseline
27,12,2013-01-25,2618.79,3602.38,False,2618.79,2012-10-26,13,Seasonal baseline
27,13,2013-01-25,38210.99,53524.43,False,38210.99,2012-10-26,13,Seasonal baseline
27,14,2013-01-25,18660.33,25627.42,False,18660.33,2012-10-26,13,Seasonal baseline
27,16,2013-01-25,5376.21,5413.89,False,5376.21,2012-10-26,13,Seasonal baseline
27,17,2013-01-25,14180.56,20325.55,False,14180.56,2012-10-26,13,Seasonal baseline
27,18,2013-01-25,3320.39,25771.23,False,3320.39,2012-10-26,13,Seasonal baseline
27,19,2013-01-25,1061.22,1985.16,False,1061.22,2012-10-26,13,Seasonal baseline
27,20,2013-01-25,6510.96,9968.84,False,6510.96,2012-10-26,13,Seasonal baseline
27,21,2013-01-25,4190.54,5320.02,False,4190.54,2012-10-26,13,Seasonal baseline
27,22,2013-01-25,11868.32,17449.06,False,11868.32,2012-10-26,13,Seasonal baseline
27,23,2013-01-25,19488.96,36183.8,False,19488.96,2012-10-26,13,Seasonal baseline
27,24,2013-01-25,4301.51,11944.2,False,4301.51,2012-10-26,13,Seasonal baseline
27,25,2013-01-25,9664.72,13348.51,False,9664.72,2012-10-26,13,Seasonal baseline
27,26,2013-01-25,6723.01,13540.63,False,6723.01,2012-10-26,13,Seasonal baseline
27,27,2013-01-25,1638.47,2580.02,False,1638.47,2012-10-26,13,Seasonal baseline
27,28,2013-01-25,742.27,1475.8,False,742.27,2012-10-26,13,Seasonal baseline
27,29,2013-01-25,4719.82,8245.66,False,4719.82,2012-10-26,13,Seasonal baseline
27,30,2013-01-25,2568.1,3815.98,False,2568.1,2012-10-26,13,Seasonal baseline
27,31,2013-01-25,2400.44,2702.52,False,2400.44,2012-10-26,13,Seasonal baseline
27,32,2013-01-25,4835.53,6806.78,False,4835.53,2012-10-26,13,Seasonal baseline
27,33,2013-01-25,4837.41,10910.01,False,4837.41,2012-10-26,13,Seasonal baseline
27,34,2013-01-25,8147.19,17854.65,False,8147.19,2012-10-26,13,Seasonal baseline
27,35,2013-01-25,1463.19,3822.65,False,1463.19,2012-10-26,13,Seasonal baseline
27,36,2013-01-25,785.49,3490.54,False,785.49,2012-10-26,13,Seasonal baseline
27,37,2013-01-25,1845.81,2234.67,False,1845.81,2012-10-26,13,Seasonal baseline
27,38,2013-01-25,37663.95,32357.95,False,37663.95,2012-10-26,13,Seasonal baseline
27,40,2013-01-25,58995.64,69795.8,False,58995.64,2012-10-26,13,Seasonal baseline
27,41,2013-01-25,3542.75,2345.37,False,3542.75,2012-10-26,13,Seasonal baseline
27,42,2013-01-25,7384.62,10184.01,False,7384.62,2012-10-26,13,Seasonal baseline
27,44,2013-01-25,3646.09,5126.27,False,3646.09,2012-10-26,13,Seasonal baseline
27,46,2013-01-25,26626.18,37986.41,False,26626.18,2012-10-26,13,Seasonal baseline
27,49,2013-01-25,7804.79,10740.42,False,7804.79,2012-10-26,13,Seasonal baseline
27,50,2013-01-25,2148.0,2540.5,False,2148.0,2012-10-26,13,Seasonal baseline
27,52,2013-01-25,3091.09,2694.89,False,3091.09,2012-10-26,13,Seasonal baseline
27,54,2013-01-25,60.72,66.84,False,60.72,2012-10-26,13,Seasonal baseline
27,55,2013-01-25,6531.83,14935.98,False,6531.83,2012-10-26,13,Seasonal baseline
27,56,2013-01-25,396.13,597.13,False,396.13,2012-10-26,13,Seasonal baseline
27,58,2013-01-25,,585.0,True,585.0,2012-10-26,13,Seasonal baseline
27,59,2013-01-25,293.13,392.79,False,293.13,2012-10-26,13,Seasonal baseline
27,60,2013-01-25,141.0,117.0,False,141.0,2012-10-26,13,Seasonal baseline
27,67,2013-01-25,7075.33,10633.7,False,7075.33,2012-10-26,13,Seasonal baseline
27,71,2013-01-25,8237.27,9505.18,False,8237.27,2012-10-26,13,Seasonal baseline
27,72,2013-01-25,41964.65,46623.71,False,41964.65,2012-10-26,13,Seasonal baseline
27,74,2013-01-25,20093.83,23144.44,False,20093.83,2012-10-26,13,Seasonal baseline
27,79,2013-01-25,28992.38,34962.06,False,28992.38,2012-10-26,13,Seasonal baseline
27,80,2013-01-25,23389.38,24943.85,False,23389.38,2012-10-26,13,Seasonal baseline
27,81,2013-01-25,23780.33,28777.23,False,23780.33,2012-10-26,13,Seasonal baseline
27,82,2013-01-25,15582.27,32167.24,False,15582.27,2012-10-26,13,Seasonal baseline
27,83,2013-01-25,7306.7,6994.34,False,7306.7,2012-10-26,13,Seasonal baseline
27,85,2013-01-25,3286.88,2974.29,False,3286.88,2012-10-26,13,Seasonal baseline
27,87,2013-01-25,11501.3,16192.9,False,11501.3,2012-10-26,13,Seasonal baseline
27,90,2013-01-25,80930.21,97305.99,False,80930.21,2012-10-26,13,Seasonal baseline
27,91,2013-01-25,56720.14,61129.74,False,56720.14,2012-10-26,13,Seasonal baseline
27,92,2013-01-25,118083.31,156059.63,False,118083.31,2012-10-26,13,Seasonal baseline
27,93,2013-01-25,40889.54,51656.24,False,40889.54,2012-10-26,13,Seasonal baseline
27,94,2013-01-25,56982.34,63096.92,False,56982.34,2012-10-26,13,Seasonal baseline
27,95,2013-01-25,91626.05,113812.81,False,91626.05,2012-10-26,13,Seasonal baseline
27,96,2013-01-25,12673.66,17548.61,False,12673.66,2012-10-26,13,Seasonal baseline
27,97,2013-01-25,14353.67,18608.71,False,14353.67,2012-10-26,13,Seasonal baseline
27,98,2013-01-25,8667.61,13222.7,False,8667.61,2012-10-26,13,Seasonal baseline
28,1,2013-01-25,16607.51,23731.03,False,16607.51,2012-10-26,13,Seasonal baseline
28,2,2013-01-25,55658.74,50532.41,False,55658.74,2012-10-26,13,Seasonal baseline
28,3,2013-01-25,12120.29,8104.09,False,12120.29,2012-10-26,13,Seasonal baseline
28,4,2013-01-25,26238.08,26239.54,False,26238.08,2012-10-26,13,Seasonal baseline
28,5,2013-01-25,24220.34,22406.18,False,24220.34,2012-10-26,13,Seasonal baseline
28,6,2013-01-25,2754.05,2768.09,False,2754.05,2012-10-26,13,Seasonal baseline
28,7,2013-01-25,17917.93,30576.3,False,17917.93,2012-10-26,13,Seasonal baseline
28,8,2013-01-25,33583.07,32453.2,False,33583.07,2012-10-26,13,Seasonal baseline
28,9,2013-01-25,12454.79,15969.29,False,12454.79,2012-10-26,13,Seasonal baseline
28,10,2013-01-25,15406.0,21961.92,False,15406.0,2012-10-26,13,Seasonal baseline
28,11,2013-01-25,12703.11,10369.2,False,12703.11,2012-10-26,13,Seasonal baseline
28,12,2013-01-25,2807.26,3167.25,False,2807.26,2012-10-26,13,Seasonal baseline
28,13,2013-01-25,34309.02,35417.45,False,34309.02,2012-10-26,13,Seasonal baseline
28,14,2013-01-25,13211.43,13636.68,False,13211.43,2012-10-26,13,Seasonal baseline
28,16,2013-01-25,3887.88,2920.97,False,3887.88,2012-10-26,13,Seasonal baseline
28,17,2013-01-25,7659.7,8438.35,False,7659.7,2012-10-26,13,Seasonal baseline
28,18,2013-01-25,1677.19,21095.83,False,1677.19,2012-10-26,13,Seasonal baseline
28,19,2013-01-25,1424.3,1264.66,False,1424.3,2012-10-26,13,Seasonal baseline
28,20,2013-01-25,5070.44,3673.6,False,5070.44,2012-10-26,13,Seasonal baseline
28,21,2013-01-25,4134.85,4083.05,False,4134.85,2012-10-26,13,Seasonal baseline
28,22,2013-01-25,8667.97,8641.45,False,8667.97,2012-10-26,13,Seasonal baseline
