Store,Dept,Target_Date,Prediction,Origin_Date,Horizon_Weeks,Method
22,10,2012-11-02,21201.354406677376,2012-10-26,1,Core gradient boosting
22,11,2012-11-02,16649.137604321735,2012-10-26,1,Core gradient boosting
22,12,2012-11-02,3329.146963218799,2012-10-26,1,Core gradient boosting
22,13,2012-11-02,40271.14088759657,2012-10-26,1,Core gradient boosting
22,14,2012-11-02,16488.369423529555,2012-10-26,1,Core gradient boosting
22,16,2012-11-02,5633.899965290449,2012-10-26,1,Core gradient boosting
22,17,2012-11-02,14930.943083996217,2012-10-26,1,Core gradient boosting
22,18,2012-11-02,23054.02553969114,2012-10-26,1,Core gradient boosting
22,19,2012-11-02,1553.7556510339339,2012-10-26,1,Core gradient boosting
22,20,2012-11-02,5647.6541971112465,2012-10-26,1,Core gradient boosting
22,21,2012-11-02,5268.79391768653,2012-10-26,1,Core gradient boosting
22,22,2012-11-02,11400.811067838453,2012-10-26,1,Core gradient boosting
22,23,2012-11-02,34462.173321028815,2012-10-26,1,Core gradient boosting
22,24,2012-11-02,8773.382683651345,2012-10-26,1,Core gradient boosting
22,25,2012-11-02,12771.459213771834,2012-10-26,1,Core gradient boosting
22,26,2012-11-02,10278.903255955982,2012-10-26,1,Core gradient boosting
22,27,2012-11-02,2501.029962135176,2012-10-26,1,Core gradient boosting
22,28,2012-11-02,1182.6877153120565,2012-10-26,1,Core gradient boosting
22,29,2012-11-02,7894.019301619037,2012-10-26,1,Core gradient boosting
22,30,2012-11-02,3952.620452865986,2012-10-26,1,Core gradient boosting
22,31,2012-11-02,3329.146963218799,2012-10-26,1,Core gradient boosting
22,32,2012-11-02,4894.424374117303,2012-10-26,1,Core gradient boosting
22,33,2012-11-02,8237.166783226712,2012-10-26,1,Core gradient boosting
22,34,2012-11-02,21975.69225968124,2012-10-26,1,Core gradient boosting
22,35,2012-11-02,4837.172908734077,2012-10-26,1,Core gradient boosting
22,36,2012-11-02,2000.6059048888528,2012-10-26,1,Core gradient boosting
22,38,2012-11-02,70936.18753763274,2012-10-26,1,Core gradient boosting
22,40,2012-11-02,57763.37269761563,2012-10-26,1,Core gradient boosting
22,41,2012-11-02,846.2248345608364,2012-10-26,1,Core gradient boosting
22,42,2012-11-02,8581.34124242576,2012-10-26,1,Core gradient boosting
22,44,2012-11-02,7558.005362013435,2012-10-26,1,Core gradient boosting
22,46,2012-11-02,20901.7695650953,2012-10-26,1,Core gradient boosting
22,49,2012-11-02,284.1517990294201,2012-10-26,1,Core gradient boosting
22,52,2012-11-02,2454.5107458106254,2012-10-26,1,Core gradient boosting
22,54,2012-11-02,222.3878868093581,2012-10-26,1,Core gradient boosting
22,55,2012-11-02,9532.904054343593,2012-10-26,1,Core gradient boosting
22,56,2012-11-02,1777.4338928887014,2012-10-26,1,Core gradient boosting
22,58,2012-11-02,4011.0920752138522,2012-10-26,1,Core gradient boosting
22,59,2012-11-02,355.96966014554954,2012-10-26,1,Core gradient boosting
22,60,2012-11-02,500.54813545801693,2012-10-26,1,Core gradient boosting
22,67,2012-11-02,11946.579856210286,2012-10-26,1,Core gradient boosting
22,71,2012-11-02,3895.4958207188147,2012-10-26,1,Core gradient boosting
22,72,2012-11-02,66528.23684275494,2012-10-26,1,Core gradient boosting
22,74,2012-11-02,15735.8636205561,2012-10-26,1,Core gradient boosting
22,79,2012-11-02,17241.226180303594,2012-10-26,1,Core gradient boosting
22,80,2012-11-02,1743.2490256066453,2012-10-26,1,Core gradient boosting
22,81,2012-11-02,13537.935806034642,2012-10-26,1,Core gradient boosting
22,82,2012-11-02,25733.45016223695,2012-10-26,1,Core gradient boosting
22,83,2012-11-02,1502.8062133939711,2012-10-26,1,Core gradient boosting
22,85,2012-11-02,2712.63234820582,2012-10-26,1,Core gradient boosting
22,87,2012-11-02,15834.085799565557,2012-10-26,1,Core gradient boosting
22,90,2012-11-02,25886.999691293553,2012-10-26,1,Core gradient boosting
22,91,2012-11-02,22379.760100700445,2012-10-26,1,Core gradient boosting
22,92,2012-11-02,63624.559287114236,2012-10-26,1,Core gradient boosting
22,93,2012-11-02,3130.694073824637,2012-10-26,1,Core gradient boosting
22,94,2012-11-02,266.17370161322583,2012-10-26,1,Core gradient boosting
22,95,2012-11-02,59276.549710742984,2012-10-26,1,Core gradient boosting
22,96,2012-11-02,352.4778910648421,2012-10-26,1,Core gradient boosting
22,97,2012-11-02,5107.771835942015,2012-10-26,1,Core gradient boosting
22,98,2012-11-02,318.3704758453756,2012-10-26,1,Core gradient boosting
23,1,2012-11-02,51925.88469644675,2012-10-26,1,Core gradient boosting
23,2,2012-11-02,70317.91623603774,2012-10-26,1,Core gradient boosting
23,3,2012-11-02,13067.190154436503,2012-10-26,1,Core gradient boosting
23,4,2012-11-02,28456.746249686916,2012-10-26,1,Core gradient boosting
23,5,2012-11-02,38767.71917333281,2012-10-26,1,Core gradient boosting
23,6,2012-11-02,4737.454161166602,2012-10-26,1,Core gradient boosting
23,7,2012-11-02,37407.51406555851,2012-10-26,1,Core gradient boosting
23,8,2012-11-02,40846.822813067316,2012-10-26,1,Core gradient boosting
23,9,2012-11-02,45314.87915378299,2012-10-26,1,Core gradient boosting
23,10,2012-11-02,30300.00706218026,2012-10-26,1,Core gradient boosting
23,11,2012-11-02,27682.181807902223,2012-10-26,1,Core gradient boosting
23,12,2012-11-02,5369.960568961482,2012-10-26,1,Core gradient boosting
23,13,2012-11-02,39197.95310501706,2012-10-26,1,Core gradient boosting
23,14,2012-11-02,35526.77383701099,2012-10-26,1,Core gradient boosting
23,16,2012-11-02,6122.258613225114,2012-10-26,1,Core gradient boosting
23,17,2012-11-02,28079.76575870421,2012-10-26,1,Core gradient boosting
23,18,2012-11-02,24518.575165487095,2012-10-26,1,Core gradient boosting
23,19,2012-11-02,1370.366255853344,2012-10-26,1,Core gradient boosting
23,20,2012-11-02,9728.78943197044,2012-10-26,1,Core gradient boosting
23,21,2012-11-02,9292.45599579488,2012-10-26,1,Core gradient boosting
23,22,2012-11-02,21091.19656261159,2012-10-26,1,Core gradient boosting
23,23,2012-11-02,54280.6214364892,2012-10-26,1,Core gradient boosting
23,24,2012-11-02,11463.319907833233,2012-10-26,1,Core gradient boosting
23,25,2012-11-02,16310.405656965813,2012-10-26,1,Core gradient boosting
23,26,2012-11-02,14863.98390759204,2012-10-26,1,Core gradient boosting
23,27,2012-11-02,4637.596618140057,2012-10-26,1,Core gradient boosting
23,28,2012-11-02,1903.303223284295,2012-10-26,1,Core gradient boosting
23,29,2012-11-02,11960.602738927777,2012-10-26,1,Core gradient boosting
23,30,2012-11-02,6348.132768642595,2012-10-26,1,Core gradient boosting
23,31,2012-11-02,4883.580784438809,2012-10-26,1,Core gradient boosting
23,32,2012-11-02,9004.25270447515,2012-10-26,1,Core gradient boosting
23,33,2012-11-02,10916.101088000734,2012-10-26,1,Core gradient boosting
23,34,2012-11-02,25806.213533281294,2012-10-26,1,Core gradient boosting
23,35,2012-11-02,4913.431648252844,2012-10-26,1,Core gradient boosting
23,36,2012-11-02,2768.949162289865,2012-10-26,1,Core gradient boosting
23,38,2012-11-02,46626.300919684574,2012-10-26,1,Core gradient boosting
23,40,2012-11-02,64409.541814674325,2012-10-26,1,Core gradient boosting
23,41,2012-11-02,1820.727613867974,2012-10-26,1,Core gradient boosting
23,42,2012-11-02,12595.905437203048,2012-10-26,1,Core gradient boosting
23,44,2012-11-02,7982.752459012202,2012-10-26,1,Core gradient boosting
23,46,2012-11-02,33833.17304250859,2012-10-26,1,Core gradient boosting
23,49,2012-11-02,27745.367012058567,2012-10-26,1,Core gradient boosting
23,50,2012-11-02,7318.472062194565,2012-10-26,1,Core gradient boosting
23,52,2012-11-02,2640.982356394902,2012-10-26,1,Core gradient boosting
23,54,2012-11-02,278.70470089340336,2012-10-26,1,Core gradient boosting
23,55,2012-11-02,12987.797455872007,2012-10-26,1,Core gradient boosting
23,56,2012-11-02,2727.493706864517,2012-10-26,1,Core gradient boosting
23,58,2012-11-02,4927.7864888448275,2012-10-26,1,Core gradient boosting
23,59,2012-11-02,602.584523115829,2012-10-26,1,Core gradient boosting
23,60,2012-11-02,278.70470089340336,2012-10-26,1,Core gradient boosting
23,67,2012-11-02,13551.89622195613,2012-10-26,1,Core gradient boosting
23,71,2012-11-02,10070.924646344674,2012-10-26,1,Core gradient boosting
23,72,2012-11-02,68608.446947572,2012-10-26,1,Core gradient boosting
23,74,2012-11-02,36798.803852303514,2012-10-26,1,Core gradient boosting
23,79,2012-11-02,28739.19309869567,2012-10-26,1,Core gradient boosting
23,80,2012-11-02,1776.1887186363977,2012-10-26,1,Core gradient boosting
23,81,2012-11-02,9286.253623225577,2012-10-26,1,Core gradient boosting
23,82,2012-11-02,27150.919184814324,2012-10-26,1,Core gradient boosting
23,83,2012-11-02,1115.1869233484736,2012-10-26,1,Core gradient boosting
23,85,2012-11-02,4645.5303027600485,2012-10-26,1,Core gradient boosting
23,87,2012-11-02,37733.281250600936,2012-10-26,1,Core gradient boosting
23,90,2012-11-02,27588.747865196507,2012-10-26,1,Core gradient boosting
23,91,2012-11-02,25456.60354574671,2012-10-26,1,Core gradient boosting
23,92,2012-11-02,84137.66843968906,2012-10-26,1,Core gradient boosting
23,93,2012-11-02,2573.0893448622155,2012-10-26,1,Core gradient boosting
23,95,2012-11-02,54645.80089323837,2012-10-26,1,Core gradient boosting
23,96,2012-11-02,14776.970226663077,2012-10-26,1,Core gradient boosting
23,97,2012-11-02,7241.956481160856,2012-10-26,1,Core gradient boosting
23,98,2012-11-02,330.13785714557275,2012-10-26,1,Core gradient boosting
24,1,2012-11-02,28777.43592152951,2012-10-26,1,Core gradient boosting
24,2,2012-11-02,40111.62712954175,2012-10-26,1,Core gradient boosting
24,3,2012-11-02,8183.876049210109,2012-10-26,1,Core gradient boosting
24,4,2012-11-02,29127.83485828457,2012-10-26,1,Core gradient boosting
24,5,2012-11-02,26823.165904779573,2012-10-26,1,Core gradient boosting
24,6,2012-11-02,3392.5393716186954,2012-10-26,1,Core gradient boosting
24,7,2012-11-02,27061.38220107962,2012-10-26,1,Core gradient boosting
24,8,2012-11-02,54318.530286950285,2012-10-26,1,Core gradient boosting
24,9,2012-11-02,23089.911409549262,2012-10-26,1,Core gradient boosting
24,10,2012-11-02,34281.15943672198,2012-10-26,1,Core gradient boosting
24,11,2012-11-02,17445.38636954293,2012-10-26,1,Core gradient boosting
24,12,2012-11-02,4214.17504382818,2012-10-26,1,Core gradient boosting
24,13,2012-11-02,29698.893134366732,2012-10-26,1,Core gradient boosting
24,14,2012-11-02,14933.239021536643,2012-10-26,1,Core gradient boosting
24,16,2012-11-02,6874.1985919832505,2012-10-26,1,Core gradient boosting
24,17,2012-11-02,14234.30225637024,2012-10-26,1,Core gradient boosting
24,18,2012-11-02,18586.320214678923,2012-10-26,1,Core gradient boosting
24,19,2012-11-02,238.9926769672654,2012-10-26,1,Core gradient boosting
24,20,2012-11-02,4461.412804870648,2012-10-26,1,Core gradient boosting
24,21,2012-11-02,5464.295261390509,2012-10-26,1,Core gradient boosting
24,22,2012-11-02,9639.545030659812,2012-10-26,1,Core gradient boosting
24,23,2012-11-02,28611.772921370488,2012-10-26,1,Core gradient boosting
24,24,2012-11-02,6152.840013228361,2012-10-26,1,Core gradient boosting
24,25,2012-11-02,13668.36244274761,2012-10-26,1,Core gradient boosting
24,26,2012-11-02,8236.713332969628,2012-10-26,1,Core gradient boosting
24,27,2012-11-02,2328.8782988502776,2012-10-26,1,Core gradient boosting
24,28,2012-11-02,883.1047293069697,2012-10-26,1,Core gradient boosting
24,29,2012-11-02,5259.451599453843,2012-10-26,1,Core gradient boosting
24,30,2012-11-02,3631.236607427815,2012-10-26,1,Core gradient boosting
24,31,2012-11-02,2877.539859967282,2012-10-26,1,Core gradient boosting
24,32,2012-11-02,5664.678985590622,2012-10-26,1,Core gradient boosting
24,33,2012-11-02,6495.522441789469,2012-10-26,1,Core gradient boosting
24,34,2012-11-02,15140.063248721595,2012-10-26,1,Core gradient boosting
24,35,2012-11-02,2600.1423126228565,2012-10-26,1,Core gradient boosting
24,36,2012-11-02,996.2314519008901,2012-10-26,1,Core gradient boosting
24,37,2012-11-02,3393.7442977346323,2012-10-26,1,Core gradient boosting
24,38,2012-11-02,58228.37617466053,2012-10-26,1,Core gradient boosting
24,40,2012-11-02,46584.185694621774,2012-10-26,1,Core gradient boosting
24,41,2012-11-02,1519.4110035518786,2012-10-26,1,Core gradient boosting
24,42,2012-11-02,6603.309844829405,2012-10-26,1,Core gradient boosting
24,44,2012-11-02,5450.716600320754,2012-10-26,1,Core gradient boosting
24,46,2012-11-02,14317.732344644173,2012-10-26,1,Core gradient boosting
24,49,2012-11-02,4598.37017483991,2012-10-26,1,Core gradient boosting
24,50,2012-11-02,883.420683079416,2012-10-26,1,Core gradient boosting
24,52,2012-11-02,1199.292505469964,2012-10-26,1,Core gradient boosting
24,55,2012-11-02,12187.816380208476,2012-10-26,1,Core gradient boosting
24,56,2012-11-02,1275.8859802732197,2012-10-26,1,Core gradient boosting
24,58,2012-11-02,2682.7179220391768,2012-10-26,1,Core gradient boosting
24,59,2012-11-02,316.4127393741751,2012-10-26,1,Core gradient boosting
24,60,2012-11-02,238.9926769672654,2012-10-26,1,Core gradient boosting
24,67,2012-11-02,9925.232761771285,2012-10-26,1,Core gradient boosting
24,71,2012-11-02,4017.217787381819,2012-10-26,1,Core gradient boosting
24,72,2012-11-02,56016.5266905696,2012-10-26,1,Core gradient boosting
24,74,2012-11-02,14089.069775971802,2012-10-26,1,Core gradient boosting
24,79,2012-11-02,20731.65563942636,2012-10-26,1,Core gradient boosting
24,80,2012-11-02,28825.037478585054,2012-10-26,1,Core gradient boosting
24,81,2012-11-02,25220.15643648121,2012-10-26,1,Core gradient boosting
24,82,2012-11-02,22670.774758957145,2012-10-26,1,Core gradient boosting
24,83,2012-11-02,3991.578243897379,2012-10-26,1,Core gradient boosting
24,85,2012-11-02,1741.3288824672227,2012-10-26,1,Core gradient boosting
24,87,2012-11-02,28121.751406246134,2012-10-26,1,Core gradient boosting
24,90,2012-11-02,82771.59822110212,2012-10-26,1,Core gradient boosting
24,91,2012-11-02,52866.55523816468,2012-10-26,1,Core gradient boosting
24,92,2012-11-02,146254.10765826696,2012-10-26,1,Core gradient boosting
24,93,2012-11-02,41324.22414109065,2012-10-26,1,Core gradient boosting
24,94,2012-11-02,47352.44411255614,2012-10-26,1,Core gradient boosting
24,95,2012-11-02,90507.78118827101,2012-10-26,1,Core gradient boosting
24,96,2012-11-02,11920.007057361741,2012-10-26,1,Core gradient boosting
24,97,2012-11-02,18690.44515405323,2012-10-26,1,Core gradient boosting
24,98,2012-11-02,10633.272989007906,2012-10-26,1,Core gradient boosting
25,1,2012-11-02,35179.84934359782,2012-10-26,1,Core gradient boosting
25,2,2012-11-02,35329.2828295545,2012-10-26,1,Core gradient boosting
25,3,2012-11-02,7967.336497434586,2012-10-26,1,Core gradient boosting
25,4,2012-11-02,20450.74072945215,2012-10-26,1,Core gradient boosting
25,5,2012-11-02,12091.146589232734,2012-10-26,1,Core gradient boosting
25,6,2012-11-02,2413.1133790967315,2012-10-26,1,Core gradient boosting
25,7,2012-11-02,15316.388483304683,2012-10-26,1,Core gradient boosting
25,8,2012-11-02,31780.41956057249,2012-10-26,1,Core gradient boosting
25,9,2012-11-02,11376.890045870621,2012-10-26,1,Core gradient boosting
25,10,2012-11-02,24759.086277142615,2012-10-26,1,Core gradient boosting
25,11,2012-11-02,9461.50671894796,2012-10-26,1,Core gradient boosting
25,12,2012-11-02,3119.9006405829214,2012-10-26,1,Core gradient boosting
25,13,2012-11-02,25992.185006171523,2012-10-26,1,Core gradient boosting
25,14,2012-11-02,9173.492038230806,2012-10-26,1,Core gradient boosting
25,16,2012-11-02,5700.83715742452,2012-10-26,1,Core gradient boosting
25,17,2012-11-02,11815.01538111491,2012-10-26,1,Core gradient boosting
25,18,2012-11-02,12260.943678431991,2012-10-26,1,Core gradient boosting
25,20,2012-11-02,3070.0034759594546,2012-10-26,1,Core gradient boosting
25,21,2012-11-02,4720.59509678999,2012-10-26,1,Core gradient boosting
25,22,2012-11-02,5397.843234966918,2012-10-26,1,Core gradient boosting
25,23,2012-11-02,16667.516513499155,2012-10-26,1,Core gradient boosting
25,24,2012-11-02,3116.522692284005,2012-10-26,1,Core gradient boosting
25,25,2012-11-02,6782.06352561669,2012-10-26,1,Core gradient boosting
25,26,2012-11-02,4251.02548476083,2012-10-26,1,Core gradient boosting
25,27,2012-11-02,1331.2537319979792,2012-10-26,1,Core gradient boosting
25,28,2012-11-02,857.7953476220042,2012-10-26,1,Core gradient boosting
25,29,2012-11-02,3684.837645275759,2012-10-26,1,Core gradient boosting
25,30,2012-11-02,1995.526278811602,2012-10-26,1,Core gradient boosting
25,31,2012-11-02,1473.4912872981006,2012-10-26,1,Core gradient boosting
25,32,2012-11-02,3521.010437349841,2012-10-26,1,Core gradient boosting
25,33,2012-11-02,3020.115249611437,2012-10-26,1,Core gradient boosting
25,34,2012-11-02,9797.79570392026,2012-10-26,1,Core gradient boosting
25,35,2012-11-02,1838.5658386692667,2012-10-26,1,Core gradient boosting
25,36,2012-11-02,656.3948664676527,2012-10-26,1,Core gradient boosting
25,37,2012-11-02,3235.7902324803986,2012-10-26,1,Core gradient boosting
25,38,2012-11-02,41584.625955935066,2012-10-26,1,Core gradient boosting
25,40,2012-11-02,42618.468890330194,2012-10-26,1,Core gradient boosting
25,41,2012-11-02,4283.1720471295785,2012-10-26,1,Core gradient boosting
25,42,2012-11-02,5749.42680078356,2012-10-26,1,Core gradient boosting
25,44,2012-11-02,4635.059863370398,2012-10-26,1,Core gradient boosting
25,46,2012-11-02,17209.268766273668,2012-10-26,1,Core gradient boosting
25,49,2012-11-02,10987.283722339638,2012-10-26,1,Core gradient boosting
25,50,2012-11-02,1995.526278811602,2012-10-26,1,Core gradient boosting
25,52,2012-11-02,1551.6309278513756,2012-10-26,1,Core gradient boosting
25,55,2012-11-02,4670.953898657176,2012-10-26,1,Core gradient boosting
25,56,2012-11-02,1626.2039640595974,2012-10-26,1,Core gradient boosting
25,58,2012-11-02,413.6839270708466,2012-10-26,1,Core gradient boosting
25,59,2012-11-02,232.89743219645476,2012-10-26,1,Core gradient boosting
25,60,2012-11-02,223.97380679584566,2012-10-26,1,Core gradient boosting
25,67,2012-11-02,9089.103094713168,2012-10-26,1,Core gradient boosting
25,71,2012-11-02,3119.9006405829214,2012-10-26,1,Core gradient boosting
25,72,2012-11-02,35530.59358321004,2012-10-26,1,Core gradient boosting
25,74,2012-11-02,10369.645143620666,2012-10-26,1,Core gradient boosting
25,79,2012-11-02,7558.9372564175355,2012-10-26,1,Core gradient boosting
25,80,2012-11-02,545.166984909934,2012-10-26,1,Core gradient boosting
25,81,2012-11-02,9185.467352695268,2012-10-26,1,Core gradient boosting
25,82,2012-11-02,11621.452692541212,2012-10-26,1,Core gradient boosting
25,83,2012-11-02,212.3651220266439,2012-10-26,1,Core gradient boosting
25,85,2012-11-02,3282.309448804949,2012-10-26,1,Core gradient boosting
25,87,2012-11-02,6781.239281297975,2012-10-26,1,Core gradient boosting
25,90,2012-11-02,14254.742954327437,2012-10-26,1,Core gradient boosting
25,91,2012-11-02,8732.623223492907,2012-10-26,1,Core gradient boosting
25,92,2012-11-02,46622.743465200656,2012-10-26,1,Core gradient boosting
25,93,2012-11-02,993.8897785099892,2012-10-26,1,Core gradient boosting
25,94,2012-11-02,4759.772258334952,2012-10-26,1,Core gradient boosting
25,95,2012-11-02,43978.34345967196,2012-10-26,1,Core gradient boosting
25,97,2012-11-02,3034.1685286574493,2012-10-26,1,Core gradient boosting
25,98,2012-11-02,1050.0874933383686,2012-10-26,1,Core gradient boosting
26,1,2012-11-02,26453.279835293204,2012-10-26,1,Core gradient boosting
26,2,2012-11-02,27064.811757563875,2012-10-26,1,Core gradient boosting
26,3,2012-11-02,6464.632187833176,2012-10-26,1,Core gradient boosting
26,4,2012-11-02,25543.955530890526,2012-10-26,1,Core gradient boosting
26,5,2012-11-02,16714.11016181507,2012-10-26,1,Core gradient boosting
26,6,2012-11-02,3511.541571493537,2012-10-26,1,Core gradient boosting
26,7,2012-11-02,14632.156462377545,2012-10-26,1,Core gradient boosting
26,8,2012-11-02,29919.281202122784,2012-10-26,1,Core gradient boosting
26,9,2012-11-02,17048.704285876753,2012-10-26,1,Core gradient boosting
26,10,2012-11-02,9063.691352510661,2012-10-26,1,Core gradient boosting
26,11,2012-11-02,14069.50854973184,2012-10-26,1,Core gradient boosting
26,12,2012-11-02,4382.787897773792,2012-10-26,1,Core gradient boosting
26,13,2012-11-02,21591.810157715987,2012-10-26,1,Core gradient boosting
26,14,2012-11-02,10061.63555291725,2012-10-26,1,Core gradient boosting
26,16,2012-11-02,4936.044451597411,2012-10-26,1,Core gradient boosting
26,17,2012-11-02,8698.136940584682,2012-10-26,1,Core gradient boosting
26,18,2012-11-02,6535.079380985154,2012-10-26,1,Core gradient boosting
26,19,2012-11-02,1586.0376628504675,2012-10-26,1,Core gradient boosting
26,20,2012-11-02,3135.067429514079,2012-10-26,1,Core gradient boosting
26,21,2012-11-02,5624.9278995184895,2012-10-26,1,Core gradient boosting
26,22,2012-11-02,6404.791455306469,2012-10-26,1,Core gradient boosting
26,23,2012-11-02,14900.098169835908,2012-10-26,1,Core gradient boosting
26,24,2012-11-02,2487.0023895541544,2012-10-26,1,Core gradient boosting
26,25,2012-11-02,6625.0207896516695,2012-10-26,1,Core gradient boosting
26,26,2012-11-02,4021.363037471395,2012-10-26,1,Core gradient boosting
26,27,2012-11-02,1500.0413709782988,2012-10-26,1,Core gradient boosting
26,28,2012-11-02,551.2422890054696,2012-10-26,1,Core gradient boosting
26,29,2012-11-02,3760.5607716392396,2012-10-26,1,Core gradient boosting
26,30,2012-11-02,2428.6620801564536,2012-10-26,1,Core gradient boosting
26,31,2012-11-02,1488.7786408129498,2012-10-26,1,Core gradient boosting
26,32,2012-11-02,3821.782644915799,2012-10-26,1,Core gradient boosting
26,33,2012-11-02,3181.707210422321,2012-10-26,1,Core gradient boosting
26,34,2012-11-02,8336.311849688613,2012-10-26,1,Core gradient boosting
26,35,2012-11-02,1853.8531921841159,2012-10-26,1,Core gradient boosting
26,36,2012-11-02,878.7164783043659,2012-10-26,1,Core gradient boosting
26,38,2012-11-02,103969.00697576122,2012-10-26,1,Core gradient boosting
26,40,2012-11-02,37673.660887455146,2012-10-26,1,Core gradient boosting
26,41,2012-11-02,603.9178246054064,2012-10-26,1,Core gradient boosting
26,42,2012-11-02,3265.2222260143108,2012-10-26,1,Core gradient boosting
26,44,2012-11-02,4650.347216885248,2012-10-26,1,Core gradient boosting
26,46,2012-11-02,9903.846065290581,2012-10-26,1,Core gradient boosting
26,47,2012-11-02,208.36031422833662,2012-10-26,1,Core gradient boosting
26,48,2012-11-02,624.4501347752173,2012-10-26,1,Core gradient boosting
26,49,2012-11-02,3646.1489606275895,2012-10-26,1,Core gradient boosting
26,52,2012-11-02,1687.5544244580358,2012-10-26,1,Core gradient boosting
26,55,2012-11-02,6890.555516535464,2012-10-26,1,Core gradient boosting
26,56,2012-11-02,1410.9299896370337,2012-10-26,1,Core gradient boosting
26,59,2012-11-02,228.89262439814746,2012-10-26,1,Core gradient boosting
26,60,2012-11-02,227.65247554149343,2012-10-26,1,Core gradient boosting
26,67,2012-11-02,5797.096138668067,2012-10-26,1,Core gradient boosting
26,71,2012-11-02,2428.6620801564536,2012-10-26,1,Core gradient boosting
26,72,2012-11-02,46462.725670372,2012-10-26,1,Core gradient boosting
26,74,2012-11-02,8500.123291797689,2012-10-26,1,Core gradient boosting
26,79,2012-11-02,9920.221618584854,2012-10-26,1,Core gradient boosting
26,80,2012-11-02,18794.757814841916,2012-10-26,1,Core gradient boosting
26,81,2012-11-02,18961.426589111656,2012-10-26,1,Core gradient boosting
26,82,2012-11-02,16085.786086285942,2012-10-26,1,Core gradient boosting
26,83,2012-11-02,2357.9075638132826,2012-10-26,1,Core gradient boosting
26,85,2012-11-02,1710.6965197282939,2012-10-26,1,Core gradient boosting
26,87,2012-11-02,26870.92105052816,2012-10-26,1,Core gradient boosting
26,90,2012-11-02,61041.980123198824,2012-10-26,1,Core gradient boosting
26,91,2012-11-02,38095.62487903036,2012-10-26,1,Core gradient boosting
26,92,2012-11-02,97433.32118975517,2012-10-26,1,Core gradient boosting
26,93,2012-11-02,25501.3629113357,2012-10-26,1,Core gradient boosting
26,94,2012-11-02,38133.100256029276,2012-10-26,1,Core gradient boosting
26,95,2012-11-02,68255.47422977952,2012-10-26,1,Core gradient boosting
26,96,2012-11-02,16747.413919924624,2012-10-26,1,Core gradient boosting
26,97,2012-11-02,13531.647313508103,2012-10-26,1,Core gradient boosting
26,98,2012-11-02,7428.66861022685,2012-10-26,1,Core gradient boosting
27,1,2012-11-02,47794.77206313698,2012-10-26,1,Core gradient boosting
27,2,2012-11-02,76113.58093421497,2012-10-26,1,Core gradient boosting
27,3,2012-11-02,12922.908485527483,2012-10-26,1,Core gradient boosting
27,4,2012-11-02,41982.75141831827,2012-10-26,1,Core gradient boosting
27,5,2012-11-02,25001.406819600987,2012-10-26,1,Core gradient boosting
27,6,2012-11-02,4602.164578683764,2012-10-26,1,Core gradient boosting
27,7,2012-11-02,36010.57179155819,2012-10-26,1,Core gradient boosting
27,8,2012-11-02,43653.48207542059,2012-10-26,1,Core gradient boosting
27,9,2012-11-02,28290.55914831927,2012-10-26,1,Core gradient boosting
27,10,2012-11-02,37546.55714056942,2012-10-26,1,Core gradient boosting
27,11,2012-11-02,21000.009706212146,2012-10-26,1,Core gradient boosting
27,12,2012-11-02,3526.782063002961,2012-10-26,1,Core gradient boosting
27,13,2012-11-02,51584.83587687141,2012-10-26,1,Core gradient boosting
27,14,2012-11-02,25121.821283264544,2012-10-26,1,Core gradient boosting
27,16,2012-11-02,6513.784218431046,2012-10-26,1,Core gradient boosting
27,17,2012-11-02,19564.17034080535,2012-10-26,1,Core gradient boosting
27,18,2012-11-02,23629.645665153264,2012-10-26,1,Core gradient boosting
27,19,2012-11-02,1762.6941637557668,2012-10-26,1,Core gradient boosting
27,20,2012-11-02,9437.615162409813,2012-10-26,1,Core gradient boosting
27,21,2012-11-02,5836.801447062822,2012-10-26,1,Core gradient boosting
27,22,2012-11-02,16592.27970939473,2012-10-26,1,Core gradient boosting
27,23,2012-11-02,38434.225973185865,2012-10-26,1,Core gradient boosting
27,24,2012-11-02,11706.318475219734,2012-10-26,1,Core gradient boosting
27,25,2012-11-02,15249.008960305793,2012-10-26,1,Core gradient boosting
27,26,2012-11-02,13880.520504652193,2012-10-26,1,Core gradient boosting
27,27,2012-11-02,2532.6099034809563,2012-10-26,1,Core gradient boosting
27,28,2012-11-02,1214.267656657837,2012-10-26,1,Core gradient boosting
27,29,2012-11-02,8030.316960876356,2012-10-26,1,Core gradient boosting
27,30,2012-11-02,4220.980432006446,2012-10-26,1,Core gradient boosting
27,31,2012-11-02,3510.6298690957883,2012-10-26,1,Core gradient boosting
27,32,2012-11-02,7026.275792541371,2012-10-26,1,Core gradient boosting
27,33,2012-11-02,11077.31750572478,2012-10-26,1,Core gradient boosting
27,34,2012-11-02,16786.67055851504,2012-10-26,1,Core gradient boosting
27,35,2012-11-02,3646.2117586156883,2012-10-26,1,Core gradient boosting
27,36,2012-11-02,2410.70300867213,2012-10-26,1,Core gradient boosting
27,37,2012-11-02,2474.2695940832555,2012-10-26,1,Core gradient boosting
27,38,2012-11-02,36476.194968537624,2012-10-26,1,Core gradient boosting
27,40,2012-11-02,68180.68510479285,2012-10-26,1,Core gradient boosting
27,41,2012-11-02,2297.3342337136,2012-10-26,1,Core gradient boosting
