From_Dept,To_Dept,Eligible_Weeks,Joint_Events,Support,Confidence,Lift
24,42,2221,110,0.049527239981990094,0.26570048309178745,1.3534880113460088
42,24,2221,110,0.049527239981990094,0.25229357798165136,1.3534880113460088
79,96,1960,24,0.012244897959183673,0.2823529411764706,1.353084999280886
96,79,1960,24,0.012244897959183673,0.05867970660146699,1.353084999280886
49,74,1510,24,0.015894039735099338,0.06451612903225806,1.3530465949820787
74,49,1510,24,0.015894039735099338,0.3333333333333333,1.3530465949820787
29,96,1481,59,0.039837947332883185,0.3277777777777778,1.3521974620860415
96,29,1481,59,0.039837947332883185,0.16434540389972144,1.3521974620860413
26,90,2353,78,0.03314917127071823,0.23214285714285715,1.3520597595473833
90,26,2353,78,0.03314917127071823,0.19306930693069307,1.3520597595473833
1,42,2669,166,0.06219557886849007,0.3074074074074074,1.3516810055525048
42,1,2669,166,0.06219557886849007,0.27347611202635913,1.3516810055525046
97,31,2382,96,0.04030226700251889,0.3096774193548387,1.3510102800425383
31,97,2382,96,0.04030226700251889,0.17582417582417584,1.351010280042538
33,56,2208,153,0.06929347826086957,0.48264984227129337,1.3506854901584484
56,33,2208,153,0.06929347826086957,0.19391634980988592,1.3506854901584484
90,6,2472,68,0.02750809061488673,0.163855421686747,1.3501686746987953
6,90,2472,68,0.02750809061488673,0.22666666666666666,1.350168674698795
24,52,2221,123,0.05538045925258892,0.2971014492753623,1.3494116949705106
52,24,2221,123,0.05538045925258892,0.25153374233128833,1.3494116949705106
4,36,2219,24,0.010815682739972961,0.5454545454545454,1.3493463058680448
36,4,2219,24,0.010815682739972961,0.026755852842809364,1.3493463058680448
92,25,2649,99,0.03737259343148358,0.2612137203166227,1.3488404388279407
25,92,2649,99,0.03737259343148358,0.19298245614035087,1.3488404388279405
83,33,1974,55,0.027862208713272545,0.1762820512820513,1.3487626714370902
33,83,1974,55,0.027862208713272545,0.2131782945736434,1.34876267143709
58,87,1722,240,0.13937282229965156,0.450281425891182,1.348494983277592
87,58,1722,240,0.13937282229965156,0.41739130434782606,1.3484949832775919
16,42,2669,180,0.0674409891345073,0.30664395229982966,1.3483240670317056
42,16,2669,180,0.0674409891345073,0.29654036243822074,1.3483240670317054
60,79,2080,27,0.012980769230769231,0.03953147877013177,1.3479586203585916
79,60,2080,27,0.012980769230769231,0.4426229508196721,1.3479586203585916
22,87,2226,143,0.06424079065588499,0.4965277777777778,1.3478912601626016
87,22,2226,143,0.06424079065588499,0.174390243902439,1.3478912601626014
25,35,2220,124,0.055855855855855854,0.3263157894736842,1.3465075327724516
35,25,2220,124,0.055855855855855854,0.23048327137546468,1.3465075327724516
58,79,1722,20,0.011614401858304297,0.0375234521575985,1.3461538461538463
79,58,1722,20,0.011614401858304297,0.4166666666666667,1.3461538461538463
26,44,2222,64,0.0288028802880288,0.2277580071174377,1.345952903763156
44,26,2222,64,0.0288028802880288,0.1702127659574468,1.3459529037631557
21,56,2359,82,0.0347604917337855,0.4939759036144578,1.3455994880213695
56,21,2359,82,0.0347604917337855,0.09468822170900693,1.3455994880213695
56,51,270,24,0.08888888888888889,0.27906976744186046,1.345514950166113
51,56,270,24,0.08888888888888889,0.42857142857142855,1.3455149501661128
34,54,1867,49,0.026245313336904125,0.18081180811808117,1.3449228914599902
54,34,1867,49,0.026245313336904125,0.1952191235059761,1.3449228914599902
7,30,2220,57,0.025675675675675677,0.14960629921259844,1.344639612356148
30,7,2220,57,0.025675675675675677,0.23076923076923078,1.344639612356148
14,93,2452,34,0.013866231647634585,0.2138364779874214,1.3444283180132237
93,14,2452,34,0.013866231647634585,0.08717948717948718,1.3444283180132235
42,14,2669,59,0.02210565754964406,0.09719934102141681,1.344171197855759
14,42,2669,59,0.02210565754964406,0.30569948186528495,1.3441711978557587
17,52,2606,58,0.022256331542594012,0.32954545454545453,1.3439678474889742
52,17,2606,58,0.022256331542594012,0.09076682316118936,1.3439678474889742
32,87,2427,219,0.09023485784919653,0.5315533980582524,1.3438334344660194
87,32,2427,219,0.09023485784919653,0.228125,1.3438334344660194
55,71,2220,69,0.031081081081081083,0.32547169811320753,1.3430244792031985
71,55,2220,69,0.031081081081081083,0.12825278810408922,1.3430244792031985
1,59,2528,20,0.007911392405063292,0.0408997955010225,1.342788091254349
59,1,2528,20,0.007911392405063292,0.2597402597402597,1.3427880912543488
79,87,2662,52,0.019534184823441023,0.5473684210526316,1.3417078608122517
87,79,2662,52,0.019534184823441023,0.04788213627992634,1.3417078608122517
71,92,2220,119,0.053603603603603604,0.2211895910780669,1.3416417819489304
92,71,2220,119,0.053603603603603604,0.3251366120218579,1.3416417819489304
3,92,2700,61,0.02259259259259259,0.1882716049382716,1.3412489006156554
92,3,2700,61,0.02259259259259259,0.16094986807387862,1.3412489006156552
38,42,2669,139,0.052079430498313976,0.3048245614035088,1.340324142316252
42,38,2669,139,0.052079430498313976,0.22899505766062603,1.340324142316252
42,52,2603,191,0.07337687283903188,0.3304498269896194,1.3398144854423353
52,42,2603,191,0.07337687283903188,0.29750778816199375,1.3398144854423353
6,71,2218,77,0.034715960324616775,0.32489451476793246,1.3394350069800636
71,6,2218,77,0.034715960324616775,0.14312267657992564,1.3394350069800636
30,90,2220,60,0.02702702702702703,0.242914979757085,1.3381420721109893
90,30,2220,60,0.02702702702702703,0.1488833746898263,1.3381420721109893
55,52,2245,66,0.029398663697104678,0.30275229357798167,1.3379505887452143
52,55,2245,66,0.029398663697104678,0.12992125984251968,1.337950588745214
25,91,2649,72,0.027180067950169876,0.14035087719298245,1.3373722074971601
91,25,2649,72,0.027180067950169876,0.2589928057553957,1.3373722074971601
97,16,2618,91,0.034759358288770054,0.2916666666666667,1.3372737886748396
16,97,2618,91,0.034759358288770054,0.159369527145359,1.3372737886748394
26,56,2217,134,0.060442038791159225,0.4785714285714286,1.3362630442605254
56,26,2217,134,0.060442038791159225,0.16876574307304787,1.3362630442605254
26,83,2102,55,0.026165556612749764,0.20072992700729927,1.3352351473713389
83,26,2102,55,0.026165556612749764,0.17405063291139242,1.3352351473713389
12,85,2515,92,0.03658051689860835,0.21100917431192662,1.3333871190816469
85,12,2515,92,0.03658051689860835,0.23115577889447236,1.3333871190816469
82,25,2649,167,0.06304265760664401,0.2581143740340031,1.3328362121171038
25,82,2649,167,0.06304265760664401,0.3255360623781676,1.3328362121171036
20,52,2341,103,0.043998291328492097,0.30930930930930933,1.331053479950539
52,20,2341,103,0.043998291328492097,0.18933823529411764,1.3310534799505387
22,82,2226,85,0.038185085354896675,0.2951388888888889,1.3299173414304992
82,22,2226,85,0.038185085354896675,0.1720647773279352,1.3299173414304992
42,92,2669,114,0.04271262645185463,0.18780889621087316,1.32960727847963
92,42,2669,114,0.04271262645185463,0.30238726790450926,1.3296072784796298
29,71,2220,77,0.034684684684684684,0.32217573221757323,1.3294240251357112
71,29,2220,77,0.034684684684684684,0.14312267657992564,1.329424025135711
5,20,2384,82,0.034395973154362415,0.1957040572792363,1.3292264175319068
20,5,2384,82,0.034395973154362415,0.2336182336182336,1.3292264175319068
11,82,2699,160,0.05928121526491293,0.32786885245901637,1.328705754935263
82,11,2699,160,0.05928121526491293,0.24024024024024024,1.328705754935263
85,97,2433,63,0.025893958076448828,0.16981132075471697,1.328459625068252
97,85,2433,63,0.025893958076448828,0.20257234726688103,1.328459625068252
6,12,2472,64,0.025889967637540454,0.21333333333333335,1.3283627204030228
12,6,2472,64,0.025889967637540454,0.16120906801007556,1.3283627204030226
25,96,1909,116,0.060764798323729705,0.2761904761904762,1.3280796449562193
96,25,1909,116,0.060764798323729705,0.29219143576826195,1.3280796449562193
7,3,2700,83,0.030740740740740742,0.15930902111324377,1.3275751759436982
3,7,2700,83,0.030740740740740742,0.25617283950617287,1.327575175943698
25,93,2401,92,0.038317367763431906,0.21495327102803738,1.3267424260625136
93,25,2401,92,0.038317367763431906,0.2365038560411311,1.3267424260625136
52,12,2610,151,0.057854406130268196,0.235202492211838,1.325871500373428
12,52,2610,151,0.057854406130268196,0.326133909287257,1.3258715003734278
28,49,1510,47,0.031125827814569535,0.3263888888888889,1.3248581242532855
49,28,1510,47,0.031125827814569535,0.12634408602150538,1.3248581242532855
74,81,2692,34,0.01263001485884101,0.12099644128113879,1.3240748777594538
81,74,2692,34,0.01263001485884101,0.13821138211382114,1.3240748777594538
20,29,2221,40,0.018009905447996397,0.1423487544483986,1.3228308938489257
29,20,2221,40,0.018009905447996397,0.16736401673640167,1.3228308938489255
82,33,2225,95,0.04269662921348315,0.19076305220883535,1.3222672621951983
33,82,2225,95,0.04269662921348315,0.29595015576323985,1.322267262195198
36,28,2219,124,0.0558810274898603,0.13823857302118173,1.3222042824741476
28,36,2219,124,0.0558810274898603,0.5344827586206896,1.3222042824741473
71,27,2220,124,0.055855855855855854,0.23048327137546468,1.3221520993631308
27,71,2220,124,0.055855855855855854,0.32041343669250644,1.3221520993631306
56,74,2358,96,0.04071246819338423,0.11098265895953757,1.3217025748817657
74,56,2358,96,0.04071246819338423,0.48484848484848486,1.3217025748817657
96,27,1498,100,0.06675567423230974,0.2770083102493075,1.3215237221447855
27,96,1498,100,0.06675567423230974,0.3184713375796178,1.3215237221447853
29,42,2221,62,0.027915353444394417,0.2594142259414226,1.3214655867337146
42,29,2221,62,0.027915353444394417,0.14220183486238533,1.3214655867337146
42,56,2355,235,0.09978768577494693,0.4835390946502058,1.3210377817879753
56,42,2355,235,0.09978768577494693,0.27262180974477956,1.321037781787975
52,25,2587,162,0.062620796289138,0.2583732057416268,1.320971310777843
25,52,2587,162,0.062620796289138,0.3201581027667984,1.3209713107778427
31,32,2348,114,0.048551959114139696,0.21714285714285714,1.320858623242043
32,31,2348,114,0.048551959114139696,0.29533678756476683,1.320858623242043
87,14,2662,104,0.03906836964688205,0.09576427255985268,1.3208522982089526
14,87,2662,104,0.03906836964688205,0.538860103626943,1.3208522982089523
12,72,2512,99,0.039410828025477705,0.2397094430992736,1.3205046514591565
72,12,2512,99,0.039410828025477705,0.21710526315789475,1.3205046514591563
29,38,2221,46,0.020711391265195857,0.19246861924686193,1.3193605041582726
38,29,2221,46,0.020711391265195857,0.1419753086419753,1.3193605041582726
7,96,1960,112,0.05714285714285714,0.2751842751842752,1.3187314898806342
96,7,1960,112,0.05714285714285714,0.27383863080684595,1.3187314898806342
6,48,556,32,0.05755395683453238,0.64,1.317925925925926
48,6,556,32,0.05755395683453238,0.11851851851851852,1.317925925925926
41,51,268,38,0.1417910447761194,0.2753623188405797,1.3178053830227743
51,41,268,38,0.1417910447761194,0.6785714285714286,1.3178053830227743
28,30,2220,34,0.015315315315315315,0.14655172413793102,1.3171855367862626
30,28,2220,34,0.015315315315315315,0.13765182186234817,1.3171855367862626
25,56,2355,208,0.08832271762208067,0.48259860788863107,1.3154163444186646
56,25,2355,208,0.08832271762208067,0.24074074074074073,1.3154163444186646
7,12,2676,126,0.04708520179372197,0.24609375,1.3144648203592812
12,7,2676,126,0.04708520179372197,0.25149700598802394,1.3144648203592812
27,44,2220,86,0.03873873873873874,0.2222222222222222,1.3120567375886525
44,27,2220,86,0.03873873873873874,0.22872340425531915,1.3120567375886525
16,37,1080,36,0.03333333333333333,0.16143497757847533,1.3109005698101757
37,16,1080,36,0.03333333333333333,0.2706766917293233,1.3109005698101754
22,18,1672,115,0.0687799043062201,0.48523206751054854,1.310675309980028
18,22,1672,115,0.0687799043062201,0.18578352180936994,1.3106753099800275
33,87,2225,155,0.0696629213483146,0.48286604361370716,1.3102157890737787
87,33,2225,155,0.0696629213483146,0.18902439024390244,1.3102157890737784
25,90,2649,106,0.04001510003775009,0.20662768031189083,1.3094658496320546
90,25,2649,106,0.04001510003775009,0.2535885167464115,1.3094658496320546
11,67,2699,75,0.027788069655427936,0.15368852459016394,1.308534157314992
67,11,2699,75,0.027788069655427936,0.23659305993690852,1.308534157314992
16,46,2700,47,0.017407407407407406,0.07899159663865546,1.308449760272207
46,16,2700,47,0.017407407407407406,0.2883435582822086,1.308449760272207
32,71,2219,105,0.0473186119873817,0.31722054380664655,1.3083873358865217
71,32,2219,105,0.0473186119873817,0.19516728624535315,1.3083873358865215
50,71,636,41,0.06446540880503145,0.23837209302325582,1.3069366479550923
71,50,636,41,0.06446540880503145,0.35344827586206895,1.3069366479550921
26,97,2271,56,0.024658740642888595,0.17721518987341772,1.306674338319908
97,26,2271,56,0.024658740642888595,0.18181818181818182,1.306674338319908
27,49,1510,74,0.04900662251655629,0.3217391304347826,1.3059841047218326
49,27,1510,74,0.04900662251655629,0.1989247311827957,1.3059841047218326
56,67,2359,128,0.05426027977956761,0.14780600461893764,1.3058964977381045
67,56,2359,128,0.05426027977956761,0.4794007490636704,1.3058964977381045
14,48,556,26,0.046762589928057555,0.6341463414634146,1.3058717253839205
48,14,556,26,0.046762589928057555,0.0962962962962963,1.3058717253839205
55,56,2216,100,0.04512635379061372,0.4672897196261682,1.3058184346678297
56,55,2216,100,0.04512635379061372,0.12610340479192939,1.3058184346678297
29,31,2221,67,0.030166591625393965,0.2803347280334728,1.3052902116610967
31,29,2221,67,0.030166591625393965,0.14046121593291405,1.3052902116610967
35,46,2220,43,0.01936936936936937,0.07992565055762081,1.3046687076317516
46,35,2220,43,0.01936936936936937,0.3161764705882353,1.3046687076317516
19,67,1542,50,0.0324254215304799,0.1404494382022472,1.3046568295654528
67,19,1542,50,0.0324254215304799,0.30120481927710846,1.3046568295654528
29,36,2219,126,0.056782334384858045,0.5271966527196653,1.3041799023243448
36,29,2219,126,0.056782334384858045,0.14046822742474915,1.3041799023243446
5,9,2571,140,0.054453520031116295,0.2910602910602911,1.3036864256376453
9,5,2571,140,0.054453520031116295,0.24390243902439024,1.303686425637645
20,90,2426,79,0.0325638911788953,0.21763085399449036,1.3036356834336633
90,20,2426,79,0.0325638911788953,0.19506172839506172,1.3036356834336633
12,38,2676,112,0.04185351270553064,0.22355289421157684,1.3033279845537682
38,12,2676,112,0.04185351270553064,0.2440087145969499,1.3033279845537682
25,71,2220,120,0.05405405405405406,0.3157894736842105,1.303071805908824
71,25,2220,120,0.05405405405405406,0.22304832713754646,1.303071805908824
31,6,2390,82,0.03430962343096234,0.15101289134438306,1.3029632141266265
6,31,2390,82,0.03430962343096234,0.296028880866426,1.3029632141266263
31,44,2225,106,0.04764044943820225,0.22129436325678498,1.3025924821331918
44,31,2225,106,0.04764044943820225,0.2804232804232804,1.3025924821331918
23,87,2291,155,0.06765604539502401,0.48589341692789967,1.301967038809144
87,23,2291,155,0.06765604539502401,0.18128654970760233,1.301967038809144
1,72,2512,112,0.044585987261146494,0.23628691983122363,1.3016507513509512
72,1,2512,112,0.044585987261146494,0.24561403508771928,1.301650751350951
74,87,2654,147,0.055388093443858324,0.5287769784172662,1.3006247458011349
87,74,2654,147,0.055388093443858324,0.13623725671918444,1.3006247458011349
22,49,1510,49,0.03245033112582781,0.3202614379084967,1.2999859441984678
49,22,1510,49,0.03245033112582781,0.13172043010752688,1.2999859441984678
22,83,1975,44,0.022278481012658228,0.20465116279069767,1.2996335900695433
83,22,1975,44,0.022278481012658228,0.1414790996784566,1.2996335900695433
52,14,2610,62,0.02375478927203065,0.09657320872274143,1.299258117352346
14,52,2610,62,0.02375478927203065,0.31958762886597936,1.2992581173523459
31,92,2464,113,0.04586038961038961,0.19550173010380623,1.2984265848403733
92,31,2464,113,0.04586038961038961,0.3045822102425876,1.2984265848403733
33,91,2225,50,0.02247191011235955,0.1557632398753894,1.2980269989615785
91,33,2225,50,0.02247191011235955,0.18726591760299627,1.2980269989615785
10,91,2700,65,0.024074074074074074,0.13742071881606766,1.2973284643474918
91,10,2700,65,0.024074074074074074,0.22727272727272727,1.2973284643474918
30,56,2208,114,0.051630434782608696,0.4634146341463415,1.2968561624779746
56,30,2208,114,0.051630434782608696,0.1444866920152091,1.2968561624779744
27,16,2238,120,0.05361930294906166,0.3076923076923077,1.2968274663189918
16,27,2238,120,0.05361930294906166,0.22598870056497175,1.2968274663189916
1,30,2220,61,0.027477477477477478,0.14420803782505912,1.296120825796078
30,1,2220,61,0.027477477477477478,0.24696356275303644,1.2961208257960777
87,27,2238,187,0.0835567470956211,0.22584541062801933,1.2960052025269417
27,87,2238,187,0.0835567470956211,0.4794871794871795,1.2960052025269415
24,58,1722,107,0.062137049941927994,0.40074906367041196,1.2947277441659464
58,24,1722,107,0.062137049941927994,0.20075046904315197,1.2947277441659464
74,82,2692,90,0.033432392273402674,0.3202846975088968,1.294604212753679
82,74,2692,90,0.033432392273402674,0.13513513513513514,1.294604212753679
60,97,2040,98,0.04803921568627451,0.14714714714714713,1.2938800869835352
97,60,2040,98,0.04803921568627451,0.4224137931034483,1.2938800869835352
26,38,2353,72,0.03059923501912452,0.21428571428571427,1.292857142857143
38,26,2353,72,0.03059923501912452,0.18461538461538463,1.292857142857143
18,12,1944,202,0.10390946502057613,0.27114093959731544,1.2919068298460326
12,18,1944,202,0.10390946502057613,0.4950980392156863,1.2919068298460323
18,25,1920,203,0.10572916666666667,0.2761904761904762,1.2902328814737576
25,18,1920,203,0.10572916666666667,0.49391727493917276,1.2902328814737574
42,71,2220,136,0.06126126126126126,0.31264367816091954,1.2900910139725676
71,42,2220,136,0.06126126126126126,0.2527881040892193,1.2900910139725676
16,1,2700,160,0.05925925925925926,0.2689075630252101,1.2896099825365315
1,16,2700,160,0.05925925925925926,0.2841918294849023,1.2896099825365313
28,44,2227,51,0.022900763358778626,0.21888412017167383,1.2895633217521631
44,28,2227,51,0.022900763358778626,0.1349206349206349,1.2895633217521627
23,58,1722,73,0.042392566782810684,0.3989071038251366,1.2887767969735182
58,23,1722,73,0.042392566782810684,0.13696060037523453,1.2887767969735182
6,81,2472,38,0.015372168284789644,0.12666666666666668,1.2885596707818932
81,6,2472,38,0.015372168284789644,0.15637860082304528,1.2885596707818932
30,58,1722,65,0.03774680603948897,0.3987730061349693,1.2883435582822085
58,30,1722,65,0.03774680603948897,0.12195121951219512,1.2883435582822085
12,95,2676,41,0.015321375186846039,0.08183632734530938,1.2882000704473406
95,12,2676,41,0.015321375186846039,0.2411764705882353,1.2882000704473406
9,97,2558,93,0.03635652853792025,0.1570945945945946,1.2879742723492724
97,9,2558,93,0.03635652853792025,0.2980769230769231,1.2879742723492724
81,3,2700,38,0.014074074074074074,0.15447154471544716,1.2872628726287263
3,81,2700,38,0.014074074074074074,0.11728395061728394,1.287262872628726
85,92,2515,77,0.03061630218687873,0.1934673366834171,1.2872231528010425
92,85,2515,77,0.03061630218687873,0.2037037037037037,1.287223152801042
1,81,2700,66,0.024444444444444446,0.1172291296625222,1.2866611792228047
81,1,2700,66,0.024444444444444446,0.2682926829268293,1.2866611792228047
85,82,2515,125,0.04970178926441352,0.314070351758794,1.2864608056569495
82,85,2515,125,0.04970178926441352,0.20358306188925082,1.2864608056569493
51,31,271,21,0.07749077490774908,0.375,1.2863924050632911
31,51,271,21,0.07749077490774908,0.26582278481012656,1.286392405063291
7,90,2700,104,0.03851851851851852,0.19961612284069097,1.2863091447968154
90,7,2700,104,0.03851851851851852,0.24821002386634844,1.2863091447968154
9,18,1908,228,0.11949685534591195,0.4892703862660944,1.2858510977902315
18,9,1908,228,0.11949685534591195,0.3140495867768595,1.2858510977902315
32,91,2428,60,0.02471169686985173,0.14563106796116504,1.2857899382171225
91,32,2428,60,0.02471169686985173,0.21818181818181817,1.2857899382171225
24,35,2220,129,0.05810810810810811,0.3115942028985507,1.285760465492161
35,24,2220,129,0.05810810810810811,0.23977695167286245,1.2857604654921608
52,33,2225,91,0.04089887640449438,0.18533604887983707,1.2846501830455996
33,52,2225,91,0.04089887640449438,0.2834890965732087,1.2846501830455994
7,85,2515,92,0.03658051689860835,0.20309050772626933,1.2833483088732847
85,7,2515,92,0.03658051689860835,0.23115577889447236,1.2833483088732847
22,48,556,43,0.07733812949640288,0.6231884057971014,1.2833064949006978
48,22,556,43,0.07733812949640288,0.15925925925925927,1.2833064949006978
28,83,2320,50,0.021551724137931036,0.1968503937007874,1.2828452623197382
83,28,2320,50,0.021551724137931036,0.1404494382022472,1.2828452623197382
20,54,1867,35,0.018746652383502947,0.1724137931034483,1.2824563813710677
54,20,1867,35,0.018746652383502947,0.1394422310756972,1.2824563813710672
3,25,2649,71,0.026802567006417515,0.24825174825174826,1.2819081503292031
25,3,2649,71,0.026802567006417515,0.13840155945419103,1.281908150329203
49,85,1510,60,0.039735099337748346,0.16129032258064516,1.2818336162988115
85,49,1510,60,0.039735099337748346,0.3157894736842105,1.2818336162988115
18,28,1887,97,0.05140434552199258,0.13585434173669467,1.281785714285714
28,18,1887,97,0.05140434552199258,0.485,1.281785714285714
16,35,2220,164,0.07387387387387387,0.3106060606060606,1.281683001013856
35,16,2220,164,0.07387387387387387,0.3048327137546468,1.2816830010138558
9,91,2640,84,0.031818181818181815,0.13592233009708737,1.2815533980582523
91,9,2640,84,0.031818181818181815,0.3,1.2815533980582523
32,49,1509,63,0.041749502982107355,0.315,1.2812264150943395
49,32,1509,63,0.041749502982107355,0.16981132075471697,1.2812264150943395
38,55,2327,48,0.020627417275461968,0.1293800539083558,1.2811378104031657
55,38,2327,48,0.020627417275461968,0.20425531914893616,1.2811378104031657
26,93,2105,59,0.028028503562945367,0.21532846715328466,1.2804136253041363
93,26,2105,59,0.028028503562945367,0.16666666666666666,1.280413625304136
74,90,2692,56,0.020802377414561663,0.199288256227758,1.2803913741411086
90,74,2692,56,0.020802377414561663,0.13365155131264916,1.2803913741411086
83,87,2411,180,0.07465781833264205,0.5070422535211268,1.2800825897795147
87,83,2411,180,0.07465781833264205,0.18848167539267016,1.2800825897795147
54,19,1300,54,0.04153846153846154,0.2983425414364641,1.2800175045128823
19,54,1300,54,0.04153846153846154,0.1782178217821782,1.280017504512882
12,28,2571,62,0.024115130299494362,0.1393258426966292,1.2793097913322633
28,12,2571,62,0.024115130299494362,0.22142857142857142,1.279309791332263
10,48,556,41,0.0737410071942446,0.6212121212121212,1.2792368125701459
48,10,556,41,0.0737410071942446,0.15185185185185185,1.2792368125701459
1,97,2618,83,0.03170359052711994,0.15229357798165138,1.2778993178075748
97,1,2618,83,0.03170359052711994,0.266025641025641,1.2778993178075746
6,92,2472,58,0.023462783171521034,0.19333333333333333,1.277860962566845
92,6,2472,58,0.023462783171521034,0.15508021390374332,1.277860962566845
10,31,2464,110,0.044642857142857144,0.2997275204359673,1.2777311597823935
31,10,2464,110,0.044642857142857144,0.1903114186851211,1.2777311597823935
34,82,2222,98,0.04410441044104411,0.28405797101449276,1.2776858534295605
82,34,2222,98,0.04410441044104411,0.19838056680161945,1.2776858534295605
60,92,2080,109,0.052403846153846155,0.1595900439238653,1.2767203513909224
92,60,2080,109,0.052403846153846155,0.41923076923076924,1.2767203513909224
24,94,1614,63,0.03903345724907063,0.24045801526717558,1.2766422257934915
94,24,1614,63,0.03903345724907063,0.20723684210526316,1.2766422257934913
9,96,1900,136,0.07157894736842105,0.26666666666666666,1.276238455079765
96,9,1900,136,0.07157894736842105,0.3425692695214106,1.276238455079765
33,36,2219,164,0.07390716538981523,0.5157232704402516,1.275797031334357
36,33,2219,164,0.07390716538981523,0.18283166109253066,1.275797031334357
34,58,1722,90,0.05226480836236934,0.39473684210526316,1.2753036437246963
58,34,1722,90,0.05226480836236934,0.16885553470919323,1.2753036437246963
54,72,1867,43,0.023031601499732192,0.17131474103585656,1.2742813606133236
72,54,1867,43,0.023031601499732192,0.17131474103585656,1.2742813606133236
23,54,1867,37,0.01981788966256026,0.1712962962962963,1.2741441640844033
54,23,1867,37,0.01981788966256026,0.14741035856573706,1.2741441640844031
28,38,2571,57,0.022170361726954493,0.20357142857142857,1.2734358706986444
38,28,2571,57,0.022170361726954493,0.1386861313868613,1.2734358706986444
6,91,2472,42,0.01699029126213592,0.14,1.2723529411764707
91,6,2472,42,0.01699029126213592,0.15441176470588236,1.2723529411764707
60,21,2080,66,0.03173076923076923,0.09663250366032211,1.2721240988194304
21,60,2080,66,0.03173076923076923,0.4177215189873418,1.2721240988194302
33,38,2225,60,0.02696629213483146,0.18691588785046728,1.2718282888907944
38,33,2225,60,0.02696629213483146,0.1834862385321101,1.2718282888907941
26,85,2232,50,0.022401433691756272,0.17543859649122806,1.2713602187286397
85,26,2232,50,0.022401433691756272,0.16233766233766234,1.2713602187286397
18,4,1958,22,0.011235955056179775,0.029216467463479414,1.2712409620776155
4,18,1958,22,0.011235955056179775,0.4888888888888889,1.2712409620776153
24,80,1877,113,0.06020245071923282,0.38047138047138046,1.2707202511472973
80,24,1877,113,0.06020245071923282,0.20106761565836298,1.2707202511472973
56,32,2273,163,0.07171139463264409,0.1973365617433414,1.2706685689592494
32,56,2273,163,0.07171139463264409,0.46175637393767704,1.2706685689592492
54,87,1867,113,0.06052490626673808,0.450199203187251,1.2696705624631384
87,54,1867,113,0.06052490626673808,0.17069486404833836,1.2696705624631384
30,35,2220,76,0.03423423423423423,0.3076923076923077,1.2696597083214185
35,30,2220,76,0.03423423423423423,0.1412639405204461,1.2696597083214185
11,92,2699,87,0.0322341608002964,0.17827868852459017,1.2695888663004455
92,11,2699,87,0.0322341608002964,0.22955145118733508,1.2695888663004453
20,96,1686,90,0.05338078291814947,0.28753993610223644,1.2690898750480908
96,20,1686,90,0.05338078291814947,0.2356020942408377,1.2690898750480906
12,54,1867,37,0.01981788966256026,0.17050691244239632,1.2682725319918484
54,12,1867,37,0.01981788966256026,0.14741035856573706,1.2682725319918484
30,52,2220,69,0.031081081081081083,0.2793522267206478,1.2682248329649042
52,30,2220,69,0.031081081081081083,0.1411042944785276,1.268224832964904
29,16,2221,72,0.03241782980639352,0.301255230125523,1.2672118676302777
16,29,2221,72,0.03241782980639352,0.13636363636363635,1.2672118676302775
18,79,1958,38,0.01940755873340143,0.05046480743691899,1.2667960636088125
79,18,1958,38,0.01940755873340143,0.48717948717948717,1.2667960636088125
38,67,2700,70,0.025925925925925925,0.14861995753715498,1.2658482187707207
67,38,2700,70,0.025925925925925925,0.22082018927444794,1.2658482187707205
32,95,2428,35,0.014415156507413509,0.08495145631067962,1.265411876824111
95,32,2428,35,0.014415156507413509,0.2147239263803681,1.265411876824111
9,49,1510,77,0.05099337748344371,0.3117408906882591,1.2653998519872884
49,9,1510,77,0.05099337748344371,0.20698924731182797,1.2653998519872884
93,58,1671,111,0.06642728904847396,0.3881118881118881,1.2642007115691327
58,93,1671,111,0.06642728904847396,0.21637426900584794,1.2642007115691325
32,90,2428,89,0.036655683690280064,0.21601941747572814,1.263843724412212
90,32,2428,89,0.036655683690280064,0.21445783132530122,1.263843724412212
34,44,2221,74,0.033318325078793336,0.2144927536231884,1.2636297235997385
44,34,2221,74,0.033318325078793336,0.1962864721485411,1.2636297235997385
5,11,2618,110,0.04201680672268908,0.22633744855967078,1.2634359068853265
11,5,2618,110,0.04201680672268908,0.2345415778251599,1.2634359068853265
2,36,2219,24,0.010815682739972961,0.5106382978723404,1.2632178182594462
36,2,2219,24,0.010815682739972961,0.026755852842809364,1.2632178182594462
49,37,1020,29,0.028431372549019607,0.13488372093023257,1.2622146362278646
37,49,1020,29,0.028431372549019607,0.26605504587155965,1.2622146362278643
6,27,2229,53,0.023777478689995513,0.22083333333333333,1.2621474358974358
27,6,2229,53,0.023777478689995513,0.1358974358974359,1.2621474358974358
27,12,2238,69,0.030831099195710455,0.17692307692307693,1.2609995100440963
12,27,2238,69,0.030831099195710455,0.2197452229299363,1.260999510044096
18,17,1955,62,0.031713554987212275,0.08255659121171771,1.2609229360852199
17,18,1955,62,0.031713554987212275,0.484375,1.2609229360852197
32,38,2428,83,0.03418451400329489,0.20145631067961164,1.2606595936342708
38,32,2428,83,0.03418451400329489,0.21391752577319587,1.2606595936342706
12,49,1510,59,0.0390728476821192,0.3105263157894737,1.2604697226938315
